ibgeID;Municipio;ESPVIDA;E_ANOSESTUDO;T_ANALF18M;RDPC;IDHM
3503802;ARTUR NOGUEIRA;74,63;9,93;5,83;823,24;0,749
3503901;ARUJÁ;76,95;10,75;5,21;910,67;0,784
3503950;ASPÁSIA;76,83;12,18;14,24;619,43;0,735
3504008;ASSIS;76,91;10,41;4,3;967,39;0,805
3504107;ATIBAIA;76,03;9,68;5,17;1063,52;0,765
3504206;AURIFLAMA;75,41;10,26;7,9;829,68;0,773
3504305;AVAÍ;74,77;10,71;8,43;531,2;0,714
3504404;AVANHANDAVA;74;10,13;9,24;579,71;0,705
3504503;AVARÉ;76,97;10,1;5,06;854,42;0,767
3504602;BADY BASSITT;73,31;11,1;4,11;783,57;0,746
3504701;BALBINOS;73,55;11,4;11,17;586,02;0,669
3504800;BÁLSAMO;75,08;11,08;7,93;832,51;0,756
3504909;BANANAL;77,29;10,86;8,46;595,74;0,733
3505005;BARÃO DE ANTONINA;74,22;10,57;9,98;536,63;0,711
3505104;BARBOSA;75,57;10,29;10,62;536,37;0,699
3505203;BARIRI;77,04;9,93;6,15;781,34;0,75
3505302;BARRA BONITA;77,12;10,77;5,87;915,28;0,788
3505351;BARRA DO CHAPÉU;71,72;11,07;13,28;370,97;0,66
3505401;BARRA DO TURVO;72,53;10,46;18,48;390,88;0,641
3505500;BARRETOS;77,5;10,42;4,21;917;0,789
3505609;BARRINHA;74,74;11,19;8,91;668,32;0,725
3505708;BARUERI;76,96;9,83;4,27;1095,84;0,786
3505807;BASTOS;75,86;10,92;7,27;609,76;0,751
3505906;BATATAIS;75,41;10,42;5,27;941,79;0,761
3506003;BAURU;76,26;10,58;3,21;1163,86;0,801
3506102;BEBEDOURO;76,16;11,18;5,06;881,64;0,78
3506201;BENTO DE ABREU;74,17;9,68;8,28;647,1;0,744
3506300;BERNARDINO DE CAMPOS;75,26;10,69;6,57;676,6;0,734
3506359;BERTIOGA;74,03;10,08;5,81;736,03;0,73
3506409;BILAC;75,7;10,4;8,13;816,06;0,768
3506508;BIRIGUI;77,14;10,62;4,75;812,51;0,78
3506607;BIRITIBA-MIRIM;72,7;10,16;9,36;662,23;0,712
3506706;BOA ESPERANÇA DO SUL;73,63;9,45;11,39;593,36;0,681
3506805;BOCAINA;75,41;10,44;6,76;805,99;0,742
3506904;BOFETE;74,23;9,6;8,58;622,11;0,705
3507001;BOITUVA;76,67;11,02;5,2;889,51;0,78
3507100;BOM JESUS DOS PERDÕES;73,1;9,09;6,72;688,02;0,713
3507159;BOM SUCESSO DE ITARARÉ;71,49;10,48;12,51;344,32;0,66
3507209;BORÁ;76,77;11,92;10,22;670,27;0,746
3507308;BORACÉIA;76,93;10,61;8,19;719,42;0,754
3507407;BORBOREMA;74,83;10,38;8,61;664,64;0,73
3507456;BOREBI;75,73;9,73;9,9;529,08;0,705
3507506;BOTUCATU;77,13;10,45;4,29;1089,1;0,8
3507605;BRAGANÇA PAULISTA;76,67;10,18;4,6;974,08;0,776
3507704;BRAÚNA;74,77;11,35;9,44;726,71;0,737
3507753;BREJO ALEGRE;74,54;9,08;12,38;631,02;0,71
3507803;BRODOWSKI;76,81;9,96;4,37;787,91;0,755
3507902;BROTAS;73,9;9,19;6,98;722,76;0,74
3508009;BURI;72,94;10,52;9,98;435,15;0,667
3508108;BURITAMA;75,31;10,59;9,16;779,78;0,763
3508207;BURITIZAL;74,79;10,03;6,08;817,16;0,735
3508306;CABRÁLIA PAULISTA;73,68;11,25;10,34;507,41;0,694
3508405;CABREÚVA;74,67;9,62;6,64;694,03;0,738
3508504;CAÇAPAVA;76,5;10,94;4,38;871,87;0,788
3508603;CACHOEIRA PAULISTA;75,19;10,33;4,38;764,6;0,764
3508702;CACONDE;76,45;9,92;8,23;627;0,72
3508801;CAFELÂNDIA;77,01;9,83;7,5;680,71;0,742
3508900;CAIABU;74,37;11,78;13,21;559,13;0,729
3509007;CAIEIRAS;76,68;11,08;4,16;800,15;0,781
3509106;CAIUÁ;73,13;11,4;12,46;500,47;0,697
3509205;CAJAMAR;73,59;10,45;5,47;676,5;0,728
3509254;CAJATI;74,89;10,39;10,75;481,48;0,694
3509304;CAJOBI;74,32;11,75;8,3;679,75;0,734
3509403;CAJURU;74,52;9,92;6,39;597,11;0,713
3509452;CAMPINA DO MONTE ALEGRE;75,77;10,87;8,79;575,66;0,717
3509502;CAMPINAS;76,59;10,1;3,4;1390,83;0,805
3509601;CAMPO LIMPO PAULISTA;75,4;10,4;4,47;767,85;0,769
3509700;CAMPOS DO JORDÃO;76,1;10,35;4,67;911,4;0,749
3509809;CAMPOS NOVOS PAULISTA;74,41;10,47;10,64;516,26;0,706
3509908;CANANÉIA;76,07;10,77;8,01;540,54;0,72
3509957;CANAS;72,83;10,27;6,34;444,72;0,704
3510005;CÂNDIDO MOTA;75,71;10,75;7,35;627,55;0,747
3510104;CÂNDIDO RODRIGUES;76,79;11,99;9,06;837,17;0,789
3510153;CANITAR;72,46;11,72;11,15;480,52;0,68
3510203;CAPÃO BONITO;74,55;11,72;9,7;534,75;0,721
3510302;CAPELA DO ALTO;74,36;9,74;7,42;526,28;0,699
3510401;CAPIVARI;75,89;9,08;5,29;820,46;0,75
3510500;CARAGUATATUBA;75,68;11,01;4,97;773,99;0,759
3510609;CARAPICUÍBA;75,52;10,22;4,59;712,78;0,749
3510708;CARDOSO;76,18;10,38;9,64;605,99;0,722
3510807;CASA BRANCA;75,08;9,25;5,22;737,96;0,73
3510906;CÁSSIA DOS COQUEIROS;76,81;9,75;10,77;551,4;0,734
3511003;CASTILHO;74,63;11,28;9,24;579,36;0,731
3511102;CATANDUVA;76,2;10,71;4,88;945,05;0,785
3511201;CATIGUÁ;76,12;10,72;9,54;771,78;0,751
3511300;CEDRAL;77,3;10,47;6,6;845,41;0,766
3511409;CERQUEIRA CÉSAR;74,23;11,21;7,05;665,36;0,729
3511508;CERQUILHO;76,21;10,64;3,72;894,52;0,782
3511607;CESÁRIO LANGE;73,23;9,99;5,72;684,95;0,706
3511706;CHARQUEADA;74,18;9,19;7,45;705,01;0,736
3511904;CLEMENTINA;74,25;10,46;9,75;640,87;0,725
3512001;COLINA;75,71;10,29;6,54;706,69;0,757
3512100;COLÔMBIA;73,13;10,29;10,67;582,53;0,71
3512209;CONCHAL;74,64;10,87;10,2;617,76;0,708
3512308;CONCHAS;75,19;9,62;5,93;730,42;0,736
3512407;CORDEIRÓPOLIS;76,45;9,26;5;873,87;0,758
3512506;COROADOS;73,96;9,65;7,22;638,21;0,719
3512605;CORONEL MACEDO;73,64;11,49;13,57;465,29;0,69
3512704;CORUMBATAÍ;75,43;10,37;7,43;741,32;0,754
3512803;COSMÓPOLIS;77,57;10,4;5,09;829,25;0,769
3512902;COSMORAMA;75,96;10,92;9,48;643,1;0,722
3513009;COTIA;76,05;10,48;4,67;1085,66;0,78
3513108;CRAVINHOS;76,44;10,21;6,71;784,4;0,756
3513207;CRISTAIS PAULISTA;73,11;10,44;8,52;721,31;0,734
3513306;CRUZÁLIA;76,18;11,28;8,13;614,17;0,774
3513405;CRUZEIRO;77,28;10,7;2,99;809,24;0,788
3513504;CUBATÃO;74,23;10,1;5,62;689,21;0,737
3513603;CUNHA;74,54;10,3;11,15;525,19;0,684
3513702;DESCALVADO;76,92;10,53;5,8;798,74;0,76
3513801;DIADEMA;75,65;9,59;4,59;694,55;0,757
3513850;DIRCE REIS;75,54;11,28;14,77;570,51;0,741
3513900;DIVINOLÂNDIA;75,97;9,59;6,69;707,97;0,734
3514007;DOBRADA;74,1;11,18;16,01;589,47;0,718
3514106;DOIS CÓRREGOS;76,17;10,45;8,7;727,28;0,725
3514205;DOLCINÓPOLIS;74,5;12,24;12,85;620,98;0,742
3514304;DOURADO;73,66;10,97;8,24;697,37;0,738
3514403;DRACENA;75,51;10,16;6,17;862,86;0,776
3514502;DUARTINA;75,24;11,26;7,24;688,4;0,748
3514601;DUMONT;75,91;10,79;7,63;705,3;0,744
3514700;ECHAPORÃ;75,01;10,59;10,47;703,55;0,745
3514809;ELDORADO;75,82;9,81;12,19;411;0,691
3514908;ELIAS FAUSTO;74,32;9,54;7,85;625,66;0,695
3514924;ELISIÁRIO;74,51;11,93;10,34;666,93;0,747
3514957;EMBAÚBA;75,42;10,75;8,55;717,97;0,73
3515004;EMBU;75,33;9,98;5,25;622,77;0,735
3515103;EMBU-GUAÇU;75,01;10,22;6,45;676,52;0,749
3515129;EMILIANÓPOLIS;73,28;11,12;12,26;584,76;0,727
3515152;ENGENHEIRO COELHO;73,87;9,68;9,25;707,37;0,732
3515186;ESPÍRITO SANTO DO PINHAL;77,31;10,03;6,02;1048,6;0,787
3515194;ESPÍRITO SANTO DO TURVO;74,12;9,18;9,55;533,76;0,696
3515202;ESTRELA D'OESTE;77,4;9,75;8,65;670,65;0,76
3515301;ESTRELA DO NORTE;74,1;11,93;10,02;597,74;0,74
3515350;EUCLIDES DA CUNHA PAULISTA;73,13;10,49;14,85;493,91;0,704
3515400;FARTURA;77,02;9,53;6,7;618,77;0,732
3515509;FERNANDÓPOLIS;77,31;11,22;6,2;944;0,797
3515608;FERNANDO PRESTES;76,55;10,54;8,22;832,72;0,758
3515657;FERNÃO;75,55;11,92;9,1;510,09;0,703
3515707;FERRAZ DE VASCONCELOS;74,65;10,77;5,23;587,83;0,738
3515806;FLORA RICA;72,74;12,45;15,48;511,8;0,727
3515905;FLOREAL;73,49;9,89;9,18;663,83;0,747
3516002;FLÓRIDA PAULISTA;73,44;10,76;10,86;632,97;0,715
3516101;FLORÍNIA;74,19;7,92;9,88;544,03;0,713
3516200;FRANCA;75,5;11,19;3,62;846,57;0,78
3516309;FRANCISCO MORATO;73,91;10,32;7,45;483,98;0,703
3516408;FRANCO DA ROCHA;76,09;10,2;6,33;632,42;0,731
3516507;GABRIEL MONTEIRO;73,54;10,07;9,16;712,72;0,763
3516606;GÁLIA;74,36;11,09;11,2;565,41;0,709
3516705;GARÇA;75,93;11;7,76;786,83;0,769
3516804;GASTÃO VIDIGAL;74,03;10,31;9,97;736,47;0,723
3516853;GAVIÃO PEIXOTO;73,14;10,91;9,54;575,08;0,719
3516903;GENERAL SALGADO;73,5;11,26;8,46;771,92;0,747
3517000;GETULINA;73,76;10,66;9,54;608,58;0,717
3517109;GLICÉRIO;76,47;10,97;9,46;777,37;0,735
3517208;GUAIÇARA;76,16;10,73;7,03;610,2;0,739
3517307;GUAIMBÊ;74,77;10,49;11,98;532,14;0,728
3517406;GUAÍRA;74,46;10,21;5,87;901,23;0,753
3517505;GUAPIAÇU;76,93;8,67;7,39;741,42;0,725
3517604;GUAPIARA;73,37;9,55;13,77;412,51;0,675
3517703;GUARÁ;74,55;10,74;10,11;664,56;0,718
3517802;GUARAÇAÍ;73,2;11,09;9,42;619,41;0,719
3517901;GUARACI;75,37;9,67;8,78;615,78;0,737
3518008;GUARANI D'OESTE;73,34;10,92;11,69;557,58;0,732
3518107;GUARANTÃ;74,93;11,74;10,59;615,97;0,713
3518206;GUARARAPES;75,39;10,72;7,12;739,89;0,763
3518305;GUARAREMA;74,03;10,67;7,65;748,79;0,731
3518404;GUARATINGUETÁ;78,17;11,02;3,04;926,78;0,798
3518503;GUAREÍ;73,27;10,29;8,22;594,42;0,687
3518602;GUARIBA;73,63;10,37;10,55;671,34;0,719
3518701;GUARUJÁ;76,23;10;5,39;745;0,751
3518800;GUARULHOS;74,83;10,15;4,31;829,91;0,763
3518859;GUATAPARÁ;74,34;10,28;10,53;723,83;0,743
3518909;GUZOLÂNDIA;73,49;9,68;14,44;537,05;0,697
3519006;HERCULÂNDIA;73,52;11,56;9,67;549,27;0,727
3519055;HOLAMBRA;77,66;10,44;5,72;1274,53;0,793
3519071;HORTOLÂNDIA;76,51;10,97;4,94;686,96;0,756
3519105;IACANGA;76,03;9,7;7,31;712,15;0,745
3519204;IACRI;76,42;11,51;10,41;628,14;0,733
3519253;IARAS;75,87;11;8,22;497,81;0,674
3519303;IBATÉ;73,81;9,72;7,79;552,79;0,703
3519402;IBIRÁ;75,48;9,17;8,92;803,36;0,74
3519501;IBIRAREMA;74,03;9,61;7,25;593,7;0,708
3519600;IBITINGA;75,76;9,61;5,76;791,99;0,747
3519709;IBIÚNA;74,91;10,2;9,23;624,55;0,71
3519808;ICÉM;73,34;10,32;7,3;690,78;0,72
3519907;IEPÊ;73,85;11,12;8,71;623,96;0,736
3520004;IGARAÇU DO TIETÊ;75,3;10,5;10,05;590,77;0,727
3520103;IGARAPAVA;75,08;10,31;8,56;1228,09;0,768
3520202;IGARATÁ;76,28;9,75;10,63;561,31;0,711
3520301;IGUAPE;75,84;10,09;8,47;588,36;0,726
3520400;ILHABELA;75,56;10,63;5,51;794,57;0,756
3520426;ILHA COMPRIDA;74,36;10,15;5,29;608,83;0,725
3520442;ILHA SOLTEIRA;77,24;12,13;4,5;1063,04;0,812
3520509;INDAIATUBA;75,22;10,68;3,55;1098,31;0,788
3520608;INDIANA;75,56;12,55;6,95;681,29;0,761
3520707;INDIAPORÃ;75,11;10,77;11,92;680,85;0,751
3520806;INÚBIA PAULISTA;75,95;11,34;10,23;576,91;0,759
3520905;IPAUSSU;74,66;10,13;7,45;677,42;0,727
3521002;IPERÓ;73,86;10,37;5,32;551,75;0,719
3521101;IPEÚNA;75,7;10,83;6,13;785,15;0,753
3521150;IPIGUÁ;75,33;10,24;7,3;608,53;0,73
3521200;IPORANGA;73,96;11,78;13,71;421,14;0,703
3521309;IPUÃ;75,9;10,82;9,7;900,48;0,749
3521408;IRACEMÁPOLIS;76,76;10,18;3,6;808,74;0,776
3521507;IRAPUÃ;75,63;9,96;10,6;579,58;0,713
3521606;IRAPURU;75,33;9,53;10,86;589,82;0,712
3521705;ITABERÁ;73,18;10,07;9,25;462,03;0,693
3521804;ITAÍ;74,77;10,52;8,76;594,77;0,713
3521903;ITAJOBI;74,94;10;8;739,45;0,73
3522000;ITAJU;74,39;10,91;8,12;609,08;0,705
3522109;ITANHAÉM;74,36;11,36;6,2;690,67;0,745
3522158;ITAÓCA;72,2;11,82;16,94;395,32;0,68
3522208;ITAPECERICA DA SERRA;76,09;10,49;5,96;619,82;0,742
3522307;ITAPETININGA;76,86;9,83;4,92;741,64;0,763
3522406;ITAPEVA;73,18;10,76;6,67;630,48;0,732
3522505;ITAPEVI;76,28;10,94;5,75;575,72;0,735
3522604;ITAPIRA;76,1;9,29;6,05;849,81;0,762
3522653;ITAPIRAPUÃ PAULISTA;73,96;10,23;14,23;323,42;0,661
3522703;ITÁPOLIS;75,14;10,06;7,33;787,75;0,744
3522802;ITAPORANGA;75,11;10,5;11,39;552,76;0,719
3522901;ITAPUÍ;75,47;10,49;6,24;687,46;0,725
3523008;ITAPURA;73,75;10,32;12,12;556,29;0,72
3523107;ITAQUAQUECETUBA;75,66;10,19;6,04;502,85;0,714
3523206;ITARARÉ;73,18;10,16;7,01;510,2;0,703
3523305;ITARIRI;75,21;10,87;10,02;434,58;0,677
3523404;ITATIBA;75,64;10,52;4,07;1080,74;0,778
3523503;ITATINGA;75,44;10,16;8,67;568,58;0,706
3523602;ITIRAPINA;73,77;10,51;9,13;772,14;0,724
3523701;ITIRAPUÃ;74,55;11,27;9,17;526,62;0,707
3523800;ITOBI;74,19;10,71;8,64;611,41;0,717
3523909;ITU;76,23;9,83;4,67;1038,14;0,773
3524006;ITUPEVA;75,63;9,69;4,94;848,65;0,762
3524105;ITUVERAVA;75,47;10,59;6,9;950,39;0,765
3524204;JABORANDI;75,71;9,62;8,18;548,22;0,711
3524303;JABOTICABAL;76,08;10,36;5,16;1015,51;0,778
3524402;JACAREÍ;75,2;10,9;3,95;846,53;0,777
3524501;JACI;74,05;10,76;9,27;624,57;0,723
3524600;JACUPIRANGA;74,89;10,16;9,93;574,52;0,717
3524709;JAGUARIÚNA;76,74;10,44;4,5;1038,61;0,784
3524808;JALES;76,32;10,87;5,9;850,11;0,776
3524907;JAMBEIRO;76,61;9,67;7,53;738,52;0,756
3525003;JANDIRA;75,46;10,91;4,69;792,33;0,76
3525102;JARDINÓPOLIS;76,15;9,42;5,65;742,74;0,735
3525201;JARINU;74,53;10,07;7,61;718,61;0,733
3525300;JAÚ;78,13;10,3;4,92;951,17;0,778
3525409;JERIQUARA;73,86;9,86;10,61;549,1;0,703
3525508;JOANÓPOLIS;74,43;10,39;8,25;650,99;0,699
3525607;JOÃO RAMALHO;74,1;10,98;12;627,59;0,741
3525706;JOSÉ BONIFÁCIO;77,14;10,44;6,27;863,34;0,777
3525805;JÚLIO MESQUITA;73,76;11,49;12,75;482,86;0,716
3525854;JUMIRIM;76,75;9,81;7,01;710,27;0,741
3525904;JUNDIAÍ;76,94;10,79;3,2;1431,55;0,822
3526001;JUNQUEIRÓPOLIS;76,61;10,21;9,03;737,14;0,745
3526100;JUQUIÁ;74,36;10,64;11,83;467,35;0,7
3526209;JUQUITIBA;72,48;9,97;11,61;550,32;0,709
3526308;LAGOINHA;72,82;10,56;11,26;573,28;0,693
3526407;LARANJAL PAULISTA;74,73;9,82;4,97;760,58;0,729
3526506;LAVÍNIA;74,17;11,04;8,36;614,14;0,721
3526605;LAVRINHAS;74,38;11,13;6,7;500,59;0,729
3526704;LEME;76,05;9,5;7,59;746,15;0,744
3526803;LENÇÓIS PAULISTA;75,19;10,11;5,4;816,48;0,764
3526902;LIMEIRA;76,11;10,53;4,17;910,85;0,775
3527009;LINDÓIA;76,85;8,87;6,18;714,18;0,742
3527108;LINS;77,13;11,13;4,82;919,53;0,786
3527207;LORENA;76,35;9,79;3,84;781,28;0,766
3527256;LOURDES;73,96;10,26;11,24;612;0,742
3527306;LOUVEIRA;76,65;9,61;4,5;1047,17;0,777
3527405;LUCÉLIA;75,48;10,96;6,98;743,2;0,752
3527504;LUCIANÓPOLIS;73,55;11,99;8,37;779,84;0,733
3527603;LUÍS ANTÔNIO;74,34;10,61;6,4;661,22;0,731
3527702;LUIZIÂNIA;73,88;9,52;12,86;557,06;0,702
3527801;LUPÉRCIO;74,81;9,93;11,58;547,3;0,724
3527900;LUTÉCIA;75,75;9,93;9,86;516,35;0,72
3528007;MACATUBA;76,52;10,88;8,9;920,95;0,77
3528106;MACAUBAL;75,64;11,33;8,26;704,61;0,743
3528205;MACEDÔNIA;76,09;10,94;10,65;644,23;0,74
3528304;MAGDA;74,38;11,01;10,54;725,51;0,753
3528403;MAIRINQUE;74,85;9,85;5,75;710,18;0,743
3528502;MAIRIPORÃ;77,86;11,01;5,33;944,03;0,788
3528601;MANDURI;74,05;10,73;6,08;750,34;0,739
3528700;MARABÁ PAULISTA;73,54;10,5;10,81;457,56;0,677
3528809;MARACAÍ;75,97;10,42;8,73;666,65;0,771
3528858;MARAPOAMA;76,14;11,14;7,26;781,03;0,752
3528908;MARIÁPOLIS;74,78;9,75;8,97;565,58;0,718
3529005;MARÍLIA;76,26;10,99;4,28;953,2;0,798
3529104;MARINÓPOLIS;74,5;11,54;11,01;553,24;0,731
3529203;MARTINÓPOLIS;74,93;9,22;8,53;636;0,721
3529302;MATÃO;75,84;10,44;6,05;940,44;0,773
3529401;MAUÁ;76,13;10,65;4,16;709,25;0,766
3529500;MENDONÇA;76,78;11,61;7,27;707,36;0,744
3529609;MERIDIANO;74,04;11,48;9,57;694,38;0,731
3529658;MESÓPOLIS;75,84;10,18;14,58;530,46;0,724
3529708;MIGUELÓPOLIS;76,78;10,29;10,41;670,82;0,741
3529807;MINEIROS DO TIETÊ;74,39;10,9;7,86;700,24;0,73
3529906;MIRACATU;73,18;10,18;11,12;442,77;0,697
3530003;MIRA ESTRELA;73,34;11,77;11,1;613,14;0,743
3530102;MIRANDÓPOLIS;77,12;10,12;7,51;758,64;0,751
3530201;MIRANTE DO PARANAPANEMA;75,45;11,36;13,29;516,3;0,724
3530300;MIRASSOL;75,76;9,69;4,77;841,27;0,762
3530409;MIRASSOLÂNDIA;74,76;9,99;9,39;639,58;0,738
3530508;MOCOCA;74,63;10,33;6,15;881,99;0,762
3530607;MOGI DAS CRUZES;76,07;10,98;4,15;916,81;0,783
3530706;MOGI GUAÇU;76,1;10,01;4,53;802,19;0,774
3530805;MOJI MIRIM;77,74;10,65;4,64;945,62;0,784
3530904;MOMBUCA;74,18;10,75;9,87;832,07;0,719
3531001;MONÇÕES;73,81;12,21;9,27;755,2;0,772
3531100;MONGAGUÁ;76,24;11,41;5,06;699,73;0,754
3531209;MONTE ALEGRE DO SUL;76,5;10,45;6,16;861,61;0,759
3531308;MONTE ALTO;76,56;10,64;5,45;832,6;0,768
3531407;MONTE APRAZÍVEL;76,64;11,35;6,03;1032,05;0,785
3531506;MONTE AZUL PAULISTA;75,56;10,53;8,48;765,11;0,753
3531605;MONTE CASTELO;73,81;11,8;12,58;646,15;0,741
3531704;MONTEIRO LOBATO;74,53;9,72;11,22;593,95;0,71
3531803;MONTE MOR;76,78;9,53;7,49;674,23;0,733
3531902;MORRO AGUDO;75,15;10,22;8,96;687,37;0,712
3532009;MORUNGABA;73,1;8,89;6,04;733,72;0,715
3532058;MOTUCA;76,51;10,29;8,01;567,17;0,741
3532108;MURUTINGA DO SUL;75,84;9,66;8,88;636,47;0,726
3532157;NANTES;72,41;12,21;14,56;472,28;0,714
3532207;NARANDIBA;75,33;10,42;12,18;482,74;0,718
3532306;NATIVIDADE DA SERRA;73,86;10,63;17,56;496,93;0,655
3532405;NAZARÉ PAULISTA;74,08;9,43;11,91;554,18;0,678
3532504;NEVES PAULISTA;74,38;10,72;7,46;784,55;0,754
3532603;NHANDEARA;75,08;10,31;7,6;878,42;0,751
3532702;NIPOÃ;73,81;10,66;8,91;628,33;0,713
3532801;NOVA ALIANÇA;74,56;11,05;5,99;662,48;0,738
3532827;NOVA CAMPINA;72,94;10,48;10,41;330,03;0,651
3532843;NOVA CANAÃ PAULISTA;73,33;11,73;11,98;526,58;0,715
3532868;NOVA CASTILHO;74,38;10,76;9,11;600,13;0,756
3532900;NOVA EUROPA;77,11;11,73;7,56;697,32;0,765
3533007;NOVA GRANADA;74,05;9,85;7,28;737,29;0,739
3533106;NOVA GUATAPORANGA;75,52;10,33;13,35;652,36;0,726
3533205;NOVA INDEPENDÊNCIA;74,63;10,67;8,28;533,68;0,735
3533254;NOVAIS;74,32;10,94;11,72;671,15;0,719
3533304;NOVA LUZITÂNIA;73,49;9,81;12,28;643,07;0,743
3533403;NOVA ODESSA;76,68;10,61;3,77;878,14;0,791
3533502;NOVO HORIZONTE;76,92;9,46;8;806,75;0,753
3533601;NUPORANGA;76,94;10,15;5,73;751,92;0,746
3533700;OCAUÇU;74,81;10,58;9,44;547,66;0,717
3533809;ÓLEO;76,46;8,78;6,32;676,94;0,73
3533908;OLÍMPIA;77,02;10,43;5,84;783,14;0,773
3534005;ONDA VERDE;76,78;9,33;8,74;597,67;0,738
3534104;ORIENTE;75,22;11,39;6,85;694,16;0,77
3534203;ORINDIÚVA;74,42;11,38;7,22;699,63;0,767
3534302;ORLÂNDIA;77,89;10,25;5,45;934,54;0,78
3534401;OSASCO;75,42;10,09;3,64;1003,4;0,776
3534500;OSCAR BRESSANE;74,36;12,03;10,18;675,35;0,749
3534609;OSVALDO CRUZ;75,22;10,8;6,8;797,55;0,762
3534708;OURINHOS;76,53;11,29;5,24;868,91;0,778
3534757;OUROESTE;76,93;12,21;9,73;694,33;0,77
3534807;OURO VERDE;73,81;10,78;14,25;504,63;0,692
3534906;PACAEMBU;75,6;11,15;10,9;694,16;0,725
3535002;PALESTINA;75,88;9,8;8,66;692,43;0,732
3535101;PALMARES PAULISTA;75,21;10,46;11,7;615,01;0,722
3535200;PALMEIRA D'OESTE;74,76;11,04;9,27;707,38;0,753
3535309;PALMITAL;73,83;11,42;5,89;739,37;0,746
3535408;PANORAMA;73,81;9,72;9,08;722,51;0,722
3535507;PARAGUAÇU PAULISTA;75,18;10,34;7,11;694,42;0,762
3535606;PARAIBUNA;73,91;9,71;9,85;657,59;0,719
3535705;PARAÍSO;75,19;10,16;9,61;855,28;0,749
3535804;PARANAPANEMA;75,31;9,03;9,64;613,31;0,717
3535903;PARANAPUÃ;75,52;11,51;11,39;670,18;0,732
3536000;PARAPUÃ;74,78;11,91;9,21;597,44;0,737
3536109;PARDINHO;74,23;10,11;8,3;696,71;0,727
3536208;PARIQUERA-AÇU;76,7;10,85;7,25;557,69;0,736
3536257;PARISI;75,5;11,07;11,15;705,62;0,721
3536307;PATROCÍNIO PAULISTA;74,55;10,03;7,19;607,51;0,73
3536406;PAULICÉIA;73,64;10,42;10,08;592,42;0,711
3536505;PAULÍNIA;76,83;10,41;3,65;1160,79;0,795
3536570;PAULISTÂNIA;74,04;9,43;10,91;560,94;0,718
3536604;PAULO DE FARIA;73;10,41;10,73;708,63;0,725
3536703;PEDERNEIRAS;73,74;9,59;7,07;788,42;0,739
3536802;PEDRA BELA;72,77;9,74;12,27;521,38;0,677
3536901;PEDRANÓPOLIS;76,26;10,95;9,95;615,77;0,742
3537008;PEDREGULHO;74,2;10,52;7,98;690,08;0,715
3537107;PEDREIRA;76,82;10,5;4,93;853,76;0,769
3537156;PEDRINHAS PAULISTA;75,19;10,63;7,47;847,63;0,774
3537206;PEDRO DE TOLEDO;73,71;10,31;11,02;467,93;0,696
3537305;PENÁPOLIS;76,55;10,21;5,75;840,16;0,759
3537404;PEREIRA BARRETO;75,71;10,09;8,82;743,94;0,766
3537503;PEREIRAS;77,35;10,2;6,99;692,35;0,736
3537602;PERUÍBE;76,24;10,55;6,4;753,85;0,749
3537701;PIACATU;75,57;9,79;11,65;553,99;0,732
3537800;PIEDADE;75,87;10,66;9,16;601,32;0,716
3537909;PILAR DO SUL;74,18;9,64;7,82;531,06;0,69
3538006;PINDAMONHANGABA;75,58;10,7;4,07;826,02;0,773
3538105;PINDORAMA;75,51;9,75;8,63;732,68;0,737
3538204;PINHALZINHO;73,49;10,85;7,97;652,43;0,725
3538303;PIQUEROBI;75,18;11,15;12,04;514,47;0,711
3538501;PIQUETE;74,38;11,35;5,06;665,74;0,757
3538600;PIRACAIA;76,03;9,52;8,04;893,05;0,739
3538709;PIRACICABA;75,88;10,22;3,23;1143,2;0,785
3538808;PIRAJU;75,59;10,55;6,21;801,23;0,758
3538907;PIRAJUÍ;76,18;11,1;8,25;770,38;0,749
3539004;PIRANGI;75,19;11,13;8,4;774,99;0,756
3539103;PIRAPORA DO BOM JESUS;73,59;10,96;6,38;546,69;0,727
3539202;PIRAPOZINHO;76,79;11,44;7,8;798;0,776
3539301;PIRASSUNUNGA;78,03;9,88;4,24;1086,22;0,801
3539400;PIRATININGA;76,53;11,09;6,02;917,62;0,779
3539509;PITANGUEIRAS;74,77;9,56;8,54;620,66;0,723
3539608;PLANALTO;76,19;9,18;10,36;560,64;0,719
3539707;PLATINA;74,41;9,48;10,7;591,1;0,719
3539806;POÁ;76,33;11,05;3,47;664,31;0,771
3539905;POLONI;76,18;11,95;9,88;778,41;0,766
3540002;POMPÉIA;76,81;11,01;5,37;850,38;0,786
3540101;PONGAÍ;75,65;10,82;9,42;736,33;0,755
3540200;PONTAL;75,27;9,9;10,23;699,28;0,725
3540259;PONTALINDA;75,84;10,25;14,33;541,56;0,702
3540309;PONTES GESTAL;73,3;9,8;11,18;642,68;0,732
3540408;POPULINA;73,25;11,19;13,78;621,48;0,714
3540507;PORANGABA;76,81;10,36;7,46;606,65;0,703
3540606;PORTO FELIZ;75,14;10,41;5,51;785,76;0,758
3540705;PORTO FERREIRA;74,63;9,64;5,52;779;0,751
3540754;POTIM;73,38;10,2;5,06;460,22;0,697
3540804;POTIRENDABA;76,41;9,46;7,19;785,96;0,747
3540853;PRACINHA;73,82;11,58;12,58;480,62;0,696
3540903;PRADÓPOLIS;74,34;9,83;9,25;788,76;0,733
